Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work
EMP1638,Frank,Johnson,35,Admin-Illinois,Active,7/20/2022,115079.97,frank.johnson@example.com,-5823133483,Excellent,TRUE
EMP1639,Eva,Garcia,30,Finance-Illinois,Active,2/18/2023,55067.02,eva.garcia@example.com,-5871493924,Poor,TRUE
EMP1640,Bob,Miller,,HR-Illinois,Pending,5/27/2021,98593.43,bob.miller@example.com,-2362292586,Average,TRUE
EMP1641,Heidi,Miller,30,HR-Florida,Pending,8/1/2022,112756.67,heidi.miller@example.com,-9643474523,Average,TRUE
EMP1642,Heidi,Garcia,25,HR-Texas,Inactive,7/21/2023,105205.92,heidi.garcia@example.com,-5557469659,Poor,FALSE
EMP1643,David,Smith,35,Finance-California,Pending,1/2/2023,50680.62,david.smith@example.com,-6065274032,Average,TRUE
EMP1644,David,Garcia,35,Cloud Tech-Florida,Pending,3/13/2024,107475.23,david.garcia@example.com,-4450566587,Average,FALSE
EMP1645,Charlie,Jones,40,HR-California,Active,3/20/2023,68835.3,charlie.jones@example.com,-3398741131,Good,TRUE
EMP1646,David,Jones,40,DevOps-New York,Active,2/15/2024,66943.96,david.jones@example.com,-5797067348,Poor,TRUE
EMP1647,David,Smith,30,Admin-Illinois,Inactive,11/15/2020,104525.69,david.smith@example.com,-9601054856,Excellent,FALSE
EMP1648,Bob,Garcia,40,Sales-Texas,Pending,3/27/2020,109360.74,bob.garcia@example.com,-4172156228,Average,TRUE
EMP1649,Frank,Jones,40,Sales-California,Inactive,1/9/2021,118907.63,frank.jones@example.com,-4938173597,Poor,FALSE
EMP1650,Eva,Davis,40,Admin-Illinois,Active,4/20/2020,86801.48,eva.davis@example.com,-4884021556,Good,FALSE
EMP1651,Alice,Garcia,,HR-Florida,Pending,5/8/2024,62236.03,alice.garcia@example.com,-3257375533,Excellent,TRUE
EMP1652,Heidi,Davis,35,DevOps-Texas,Active,10/12/2023,64752.67,heidi.davis@example.com,-4902166669,Poor,FALSE
EMP1653,Frank,Jones,35,Sales-California,Active,1/28/2023,68399.43,frank.jones@example.com,-8085096084,Excellent,FALSE
EMP1654,Frank,Miller,35,Admin-Florida,Inactive,3/7/2021,79336.51,frank.miller@example.com,-8749511917,Excellent,FALSE
EMP1655,Frank,Jones,40,HR-Florida,Active,3/16/2023,59179.74,frank.jones@example.com,-1828197930,Excellent,FALSE
EMP1656,David,Davis,25,DevOps-California,Active,2/11/2023,80255.31,david.davis@example.com,-6477251294,Average,FALSE
EMP1657,Charlie,Williams,30,Finance-Texas,Active,5/13/2022,84971.85,charlie.williams@example.com,-7860694095,Average,FALSE
EMP1658,Frank,Brown,40,HR-California,Pending,10/24/2024,89748.42,frank.brown@example.com,-35624394,Good,FALSE
EMP1659,Charlie,Johnson,25,Admin-California,Inactive,9/14/2024,94090.35,charlie.johnson@example.com,-8739592322,Good,FALSE
EMP1660,Frank,Garcia,35,HR-California,Pending,2/15/2023,115229.12,frank.garcia@example.com,-4210890284,Poor,TRUE
EMP1661,Alice,Williams,40,Cloud Tech-California,Pending,5/25/2023,63927.07,alice.williams@example.com,-1553334263,Good,TRUE
EMP1662,Charlie,Jones,35,HR-California,Pending,11/11/2022,84124.56,charlie.jones@example.com,-3350271606,Excellent,FALSE
EMP1663,Bob,Miller,40,Sales-California,Inactive,7/17/2023,116961.61,bob.miller@example.com,-3607763368,Excellent,TRUE
EMP1664,Frank,Smith,40,DevOps-Illinois,Pending,4/8/2022,109423.05,frank.smith@example.com,-1128981230,Average,FALSE
EMP1665,Charlie,Jones,35,Admin-California,Inactive,8/30/2023,70394.94,charlie.jones@example.com,-7955633184,Excellent,FALSE
EMP1666,Grace,Miller,35,Finance-California,Pending,4/17/2023,86465.5,grace.miller@example.com,-7481700665,Poor,TRUE
EMP1667,Charlie,Brown,30,Cloud Tech-New York,Pending,4/25/2021,96341.58,charlie.brown@example.com,-1554164315,Excellent,FALSE
EMP1668,Bob,Jones,30,Admin-Florida,Active,7/14/2020,54465.47,bob.jones@example.com,-7045023289,Excellent,FALSE
EMP1669,Alice,Davis,25,Finance-Illinois,Active,7/31/2020,68371.66,alice.davis@example.com,-2822700933,Poor,FALSE
EMP1670,Grace,Smith,35,Admin-New York,Pending,8/4/2021,81021.23,grace.smith@example.com,-5962622821,Good,FALSE
EMP1671,Charlie,Miller,25,Cloud Tech-Nevada,Inactive,10/28/2024,114069.07,charlie.miller@example.com,-5120734653,Good,TRUE
EMP1672,Heidi,Miller,,HR-Illinois,Inactive,10/3/2020,117867.96,heidi.miller@example.com,-9500507025,Poor,FALSE
EMP1673,Charlie,Miller,,Sales-Florida,Pending,3/13/2024,94509.58,charlie.miller@example.com,-869822104,Average,FALSE
EMP1674,Eva,Brown,35,Finance-Illinois,Active,7/6/2024,56268.78,eva.brown@example.com,-3161177686,Excellent,FALSE
EMP1675,Grace,Jones,35,Admin-California,Active,1/1/2020,86632.14,grace.jones@example.com,-2904774257,Poor,TRUE
EMP1676,Charlie,Brown,35,HR-Florida,Pending,1/18/2020,98143.9,charlie.brown@example.com,-5917793237,Excellent,FALSE
EMP1677,Heidi,Garcia,35,Cloud Tech-Florida,Inactive,5/7/2023,N/A,heidi.garcia@example.com,-2231164912,Average,TRUE
EMP1678,Frank,Johnson,30,Finance-Illinois,Inactive,3/19/2022,67492.73,frank.johnson@example.com,-3424579888,Excellent,TRUE
EMP1679,Grace,Johnson,40,Admin-California,Active,5/14/2022,93772.61,grace.johnson@example.com,-4256529059,Poor,FALSE
EMP1680,Eva,Garcia,35,DevOps-Nevada,Pending,7/14/2024,68817.54,eva.garcia@example.com,-3202032649,Excellent,FALSE
EMP1681,Bob,Jones,30,Admin-California,Active,7/28/2023,81874.01,bob.jones@example.com,-9775396736,Good,TRUE
EMP1682,Heidi,Davis,30,HR-Texas,Active,4/11/2020,117880.14,heidi.davis@example.com,-9487148551,Average,FALSE
EMP1683,Bob,Brown,35,HR-New York,Pending,6/16/2022,100897.49,bob.brown@example.com,-4578715840,Average,TRUE
EMP1684,Charlie,Smith,25,Finance-New York,Inactive,5/10/2022,71810.37,charlie.smith@example.com,-5608213710,Average,TRUE
EMP1685,Frank,Miller,40,DevOps-Texas,Inactive,6/13/2020,109048.24,frank.miller@example.com,-8425476817,Poor,FALSE
EMP1686,Alice,Miller,35,Finance-Texas,Pending,8/20/2022,62712.26,alice.miller@example.com,-2683230357,Average,FALSE
EMP1687,Eva,Jones,40,Cloud Tech-Texas,Pending,5/24/2021,76935.85,eva.jones@example.com,-9298808582,Good,TRUE
EMP1688,David,Davis,25,Admin-Florida,Pending,4/27/2024,56577.22,david.davis@example.com,-8252129327,Poor,TRUE
EMP1689,David,Johnson,40,Finance-Nevada,Inactive,10/23/2021,61102.8,david.johnson@example.com,-9634064685,Good,TRUE
EMP1690,Bob,Johnson,35,Finance-Nevada,Inactive,2/10/2021,75229.87,bob.johnson@example.com,-7752401483,Excellent,TRUE
EMP1691,David,Miller,25,Admin-Nevada,Inactive,10/26/2021,51054.74,david.miller@example.com,-3991062271,Excellent,FALSE
EMP1692,Bob,Jones,40,Admin-Texas,Active,4/5/2023,104843.27,bob.jones@example.com,-3626693350,Excellent,FALSE
EMP1693,Charlie,Brown,35,Cloud Tech-New York,Active,10/20/2022,56398.11,charlie.brown@example.com,-3426192371,Excellent,FALSE
EMP1694,Alice,Johnson,25,HR-Nevada,Active,12/7/2023,87544.73,alice.johnson@example.com,-4501848196,Good,FALSE
EMP1695,Heidi,Brown,30,HR-Illinois,Pending,3/29/2024,74312.24,heidi.brown@example.com,-3741897214,Poor,FALSE
EMP1696,David,Davis,25,DevOps-Florida,Inactive,1/23/2024,59431.25,david.davis@example.com,-4064176926,Poor,TRUE
EMP1697,Heidi,Johnson,40,Sales-California,Pending,11/28/2023,84306.44,heidi.johnson@example.com,-4381199536,Average,FALSE
EMP1698,Frank,Johnson,35,DevOps-Florida,Inactive,11/11/2024,108194.47,frank.johnson@example.com,-6601444855,Good,FALSE
EMP1699,Charlie,Williams,25,Sales-New York,Inactive,8/28/2021,107359.3,charlie.williams@example.com,-4510173972,Excellent,FALSE
EMP1700,Heidi,Johnson,25,DevOps-Illinois,Inactive,2/11/2024,N/A,heidi.johnson@example.com,-9641789968,Good,FALSE
EMP1701,Frank,Garcia,,Admin-California,Pending,5/9/2020,96080.26,frank.garcia@example.com,-8609191910,Average,FALSE
EMP1702,Grace,Smith,30,Sales-Nevada,Inactive,4/17/2024,88602.75,grace.smith@example.com,-3599660576,Average,TRUE
EMP1703,Frank,Garcia,40,DevOps-California,Active,7/16/2020,86624.04,frank.garcia@example.com,-9806603919,Good,TRUE
EMP1704,Charlie,Jones,30,Cloud Tech-New York,Active,9/21/2022,63413.16,charlie.jones@example.com,-5146074554,Good,TRUE
EMP1705,Grace,Jones,40,Sales-Illinois,Pending,4/23/2023,67915.7,grace.jones@example.com,-3470574237,Good,FALSE
EMP1706,Bob,Brown,25,Admin-Nevada,Inactive,12/27/2024,108245.44,bob.brown@example.com,-8565271558,Poor,TRUE
EMP1707,Alice,Garcia,35,Sales-Nevada,Inactive,8/10/2024,75834.81,alice.garcia@example.com,-8354116596,Excellent,TRUE
EMP1708,Eva,Garcia,,Cloud Tech-Nevada,Active,9/4/2024,71273.32,eva.garcia@example.com,-2634755751,Good,FALSE
EMP1709,Bob,Garcia,25,DevOps-New York,Pending,2/28/2022,63262.23,bob.garcia@example.com,-2501394883,Good,FALSE
EMP1710,David,Davis,,DevOps-New York,Pending,3/14/2024,89069.91,david.davis@example.com,-8826913118,Good,FALSE
EMP1711,Frank,Johnson,40,DevOps-Nevada,Inactive,12/13/2024,57287.17,frank.johnson@example.com,-6425856260,Average,TRUE
EMP1712,Grace,Smith,,HR-Nevada,Active,12/29/2022,119890.35,grace.smith@example.com,-4991537037,Average,TRUE
EMP1713,Frank,Brown,35,Sales-California,Inactive,4/24/2022,103492.91,frank.brown@example.com,-2407333372,Poor,FALSE
EMP1714,Frank,Garcia,,Admin-Illinois,Pending,3/14/2021,76254.42,frank.garcia@example.com,-2043097767,Excellent,FALSE
EMP1715,Eva,Garcia,35,Finance-Florida,Inactive,1/1/2020,100841.93,eva.garcia@example.com,-8936289695,Poor,TRUE
EMP1716,Alice,Williams,,Admin-California,Active,9/7/2021,118907.61,alice.williams@example.com,-4546553584,Excellent,TRUE
EMP1717,Frank,Brown,25,DevOps-California,Pending,11/13/2022,88942.62,frank.brown@example.com,-1253892186,Average,FALSE
EMP1718,Charlie,Garcia,25,Cloud Tech-Florida,Inactive,11/15/2020,59688.57,charlie.garcia@example.com,-8519358373,Average,FALSE
EMP1719,David,Brown,30,HR-California,Active,3/14/2023,77985.88,david.brown@example.com,-9079779611,Average,TRUE
EMP1720,Bob,Johnson,35,Finance-New York,Inactive,8/18/2024,112931.69,bob.johnson@example.com,-878057214,Poor,FALSE
EMP1721,Bob,Williams,,DevOps-California,Active,2/5/2024,106583.88,bob.williams@example.com,-1494097625,Good,TRUE
EMP1722,Alice,Brown,35,HR-Florida,Inactive,11/12/2024,58437.84,alice.brown@example.com,-3748453985,Good,TRUE
EMP1723,Alice,Smith,40,Cloud Tech-California,Pending,3/25/2020,72352.16,alice.smith@example.com,-2895090590,Average,TRUE
EMP1724,Frank,Smith,,DevOps-New York,Active,4/13/2020,97154.47,frank.smith@example.com,-1918623391,Good,TRUE
EMP1725,Heidi,Jones,,Sales-Illinois,Active,3/30/2021,80235.5,heidi.jones@example.com,-2071511695,Good,FALSE
EMP1726,Charlie,Williams,30,HR-Texas,Inactive,3/16/2023,102172.05,charlie.williams@example.com,-6672521451,Poor,FALSE
EMP1727,Eva,Williams,25,Finance-Illinois,Inactive,5/3/2024,98850.94,eva.williams@example.com,-6471246334,Excellent,TRUE
EMP1728,Heidi,Jones,,Admin-Florida,Inactive,8/28/2023,89993.15,heidi.jones@example.com,-1571840907,Average,TRUE
EMP1729,David,Brown,30,Cloud Tech-California,Inactive,10/24/2021,97931.66,david.brown@example.com,-512080055,Average,TRUE
EMP1730,Bob,Williams,40,Finance-California,Inactive,1/25/2021,72451.69,bob.williams@example.com,-4099512396,Poor,TRUE
EMP1731,Alice,Smith,35,Admin-California,Pending,8/9/2024,119311.14,alice.smith@example.com,-2835129591,Poor,TRUE
EMP1732,Charlie,Smith,40,Cloud Tech-New York,Active,11/4/2023,76167.46,charlie.smith@example.com,-7282709080,Good,FALSE
EMP1733,Bob,Garcia,25,DevOps-Texas,Active,6/25/2023,114871.08,bob.garcia@example.com,-4415298216,Average,FALSE
EMP1734,Eva,Johnson,25,HR-Nevada,Active,9/16/2021,81504.31,eva.johnson@example.com,-3929578670,Excellent,FALSE
EMP1735,David,Williams,,Admin-New York,Pending,12/7/2022,102524.86,david.williams@example.com,-8153523735,Poor,FALSE
EMP1736,Charlie,Brown,25,Finance-Illinois,Pending,12/14/2022,53043.74,charlie.brown@example.com,-507918157,Excellent,TRUE
EMP1737,Eva,Jones,30,DevOps-Illinois,Inactive,4/18/2020,82547.26,eva.jones@example.com,-9988683451,Excellent,TRUE
EMP1738,Bob,Jones,40,DevOps-California,Pending,10/11/2024,113900.81,bob.jones@example.com,-7346666169,Average,TRUE
EMP1739,Bob,Brown,25,HR-Nevada,Inactive,4/18/2021,118585.5,bob.brown@example.com,-7158796473,Average,TRUE
EMP1740,Bob,Davis,35,Finance-Illinois,Pending,6/29/2020,63049.22,bob.davis@example.com,-803149981,Poor,TRUE
EMP1741,Heidi,Miller,,DevOps-Texas,Active,5/21/2021,114558.91,heidi.miller@example.com,-5080046357,Average,FALSE
EMP1742,Heidi,Johnson,40,DevOps-New York,Active,12/11/2021,97901.79,heidi.johnson@example.com,-688285030,Average,TRUE
EMP1743,Eva,Jones,30,Sales-California,Active,7/5/2023,68037.56,eva.jones@example.com,-7235137398,Average,FALSE
EMP1744,Alice,Williams,,HR-New York,Active,11/30/2021,112802.27,alice.williams@example.com,-63140351,Excellent,FALSE
EMP1745,Bob,Johnson,40,Sales-Nevada,Pending,11/22/2024,93786.72,bob.johnson@example.com,-6356022938,Poor,FALSE
EMP1746,David,Williams,,Admin-Florida,Inactive,5/24/2023,73049.93,david.williams@example.com,-4694346065,Good,FALSE
EMP1747,David,Davis,30,Sales-Illinois,Pending,6/26/2024,64161.72,david.davis@example.com,-6437490606,Excellent,TRUE
EMP1748,Charlie,Smith,40,Admin-Nevada,Pending,11/19/2020,72224.73,charlie.smith@example.com,-2311127127,Average,FALSE
EMP1749,Bob,Johnson,30,HR-New York,Pending,3/1/2020,103580.45,bob.johnson@example.com,-5246484493,Excellent,FALSE
EMP1750,Grace,Garcia,40,HR-Florida,Pending,8/9/2024,112589.11,grace.garcia@example.com,-1163187327,Average,FALSE
EMP1751,Eva,Jones,30,Admin-Texas,Active,1/13/2021,51833.88,eva.jones@example.com,-771130620,Average,TRUE
EMP1752,Eva,Johnson,,Sales-Illinois,Active,5/6/2023,66252.78,eva.johnson@example.com,-1369572789,Excellent,TRUE
EMP1753,Frank,Johnson,25,DevOps-Florida,Active,10/25/2022,109229.68,frank.johnson@example.com,-8335090253,Poor,TRUE
EMP1754,Frank,Johnson,30,Finance-Florida,Inactive,10/8/2020,61465.05,frank.johnson@example.com,-2573066247,Average,FALSE
EMP1755,Grace,Miller,25,HR-Florida,Active,2/29/2024,96993.74,grace.miller@example.com,-1323570712,Poor,FALSE
EMP1756,David,Johnson,25,Admin-Florida,Pending,9/30/2022,98150.39,david.johnson@example.com,-9848228500,Good,TRUE
EMP1757,David,Williams,40,Finance-Texas,Pending,2/14/2024,107703,david.williams@example.com,-1688092549,Average,FALSE
EMP1758,Grace,Smith,,DevOps-Illinois,Pending,1/3/2023,86766.14,grace.smith@example.com,-2130609068,Poor,TRUE
EMP1759,Alice,Davis,,Cloud Tech-Florida,Inactive,8/20/2024,111443.69,alice.davis@example.com,-1309810795,Poor,TRUE
EMP1760,David,Brown,,Sales-Florida,Pending,3/21/2020,89039.07,david.brown@example.com,-4967379456,Good,FALSE
EMP1761,Alice,Johnson,30,HR-Florida,Inactive,12/16/2024,71318.79,alice.johnson@example.com,-7278532425,Poor,FALSE
EMP1762,Heidi,Jones,30,Finance-California,Pending,4/21/2020,98296.71,heidi.jones@example.com,-4250642075,Poor,FALSE
EMP1763,Heidi,Johnson,40,Cloud Tech-Nevada,Pending,8/19/2020,62584,heidi.johnson@example.com,-8362536666,Good,FALSE
EMP1764,Charlie,Jones,40,Finance-California,Inactive,2/21/2020,62521.5,charlie.jones@example.com,-7767555627,Average,TRUE
EMP1765,David,Williams,40,Cloud Tech-California,Inactive,11/17/2023,95400.35,david.williams@example.com,-3333939577,Poor,TRUE
EMP1766,Charlie,Jones,25,Cloud Tech-Texas,Pending,7/9/2022,94385.07,charlie.jones@example.com,-6543627186,Poor,TRUE
EMP1767,Grace,Garcia,,Sales-New York,Inactive,2/1/2023,76642.49,grace.garcia@example.com,-4960335825,Poor,TRUE
EMP1768,Frank,Brown,,DevOps-New York,Active,11/14/2024,60122.52,frank.brown@example.com,-8627036923,Excellent,TRUE
EMP1769,Alice,Smith,40,HR-California,Pending,4/23/2024,117267.63,alice.smith@example.com,-9269326572,Good,FALSE
EMP1770,Charlie,Jones,25,Admin-New York,Active,6/29/2023,N/A,charlie.jones@example.com,-2759980110,Excellent,TRUE
EMP1771,Heidi,Jones,40,Sales-Texas,Pending,12/12/2024,84542.68,heidi.jones@example.com,-5155322,Good,TRUE
EMP1772,Heidi,Smith,40,Finance-Florida,Active,5/16/2023,92007.15,heidi.smith@example.com,-4159597751,Average,TRUE
EMP1773,Eva,Brown,,DevOps-Illinois,Active,4/10/2020,62938.8,eva.brown@example.com,-4418222617,Average,FALSE
EMP1774,Frank,Johnson,25,Admin-Texas,Pending,3/29/2023,108661.01,frank.johnson@example.com,-9628874311,Poor,FALSE
EMP1775,Bob,Jones,25,Cloud Tech-Florida,Active,11/26/2020,97046.33,bob.jones@example.com,-7102676719,Good,FALSE
EMP1776,Charlie,Smith,40,DevOps-Illinois,Inactive,3/14/2020,56518.84,charlie.smith@example.com,-9579927078,Average,FALSE
EMP1777,Frank,Garcia,40,Cloud Tech-Florida,Pending,5/12/2020,70498.29,frank.garcia@example.com,-5515122945,Good,TRUE
EMP1778,Eva,Garcia,35,Sales-Florida,Pending,3/5/2021,98708.06,eva.garcia@example.com,-2135415969,Average,TRUE
EMP1779,Bob,Williams,,DevOps-Nevada,Pending,6/28/2020,83856.41,bob.williams@example.com,-9962543847,Excellent,FALSE
EMP1780,Eva,Smith,40,Sales-California,Inactive,12/12/2022,90259.99,eva.smith@example.com,-752034475,Average,FALSE
EMP1781,Charlie,Williams,,Sales-Florida,Pending,2/2/2024,94230.03,charlie.williams@example.com,-5047158028,Excellent,TRUE
EMP1782,Charlie,Garcia,,Admin-Nevada,Inactive,1/31/2021,50110.66,charlie.garcia@example.com,-904637659,Average,TRUE
EMP1783,Bob,Brown,30,Sales-Florida,Inactive,4/3/2020,73365.46,bob.brown@example.com,-4655866524,Poor,FALSE
EMP1784,David,Johnson,25,DevOps-New York,Pending,7/30/2021,67809.23,david.johnson@example.com,-4837441714,Excellent,FALSE
EMP1785,Eva,Smith,,Sales-California,Active,8/21/2020,98008.51,eva.smith@example.com,-8102131250,Average,FALSE
EMP1786,Alice,Davis,30,Admin-California,Inactive,10/9/2023,83537.58,alice.davis@example.com,-2931100590,Poor,FALSE
EMP1787,Alice,Garcia,30,Finance-New York,Pending,8/1/2022,112444.08,alice.garcia@example.com,-2975191022,Excellent,TRUE
EMP1788,Frank,Garcia,40,Finance-Nevada,Active,9/6/2024,86475.13,frank.garcia@example.com,-1211063300,Poor,TRUE
EMP1789,Frank,Davis,,Sales-Texas,Active,3/28/2023,97984.53,frank.davis@example.com,-6583737926,Good,TRUE
EMP1790,Frank,Miller,25,Admin-California,Active,11/25/2021,118853.31,frank.miller@example.com,-4907280122,Good,FALSE
EMP1791,Charlie,Garcia,,Sales-Florida,Active,5/3/2023,58179.12,charlie.garcia@example.com,-4289311324,Excellent,FALSE
EMP1792,Eva,Jones,35,DevOps-Texas,Inactive,4/27/2022,56075.84,eva.jones@example.com,-3269496842,Average,TRUE
EMP1793,Frank,Brown,40,HR-New York,Pending,9/11/2021,62250.89,frank.brown@example.com,-6453804420,Excellent,TRUE
EMP1794,Alice,Smith,30,Cloud Tech-Florida,Pending,2/21/2020,105931.77,alice.smith@example.com,-175096169,Poor,TRUE
EMP1795,Charlie,Davis,30,HR-Florida,Pending,11/24/2024,86653.96,charlie.davis@example.com,-1595919456,Average,TRUE
EMP1796,Charlie,Jones,25,Sales-Nevada,Active,2/24/2021,100719.94,charlie.jones@example.com,-5757475832,Good,FALSE
EMP1797,Bob,Davis,25,HR-Texas,Pending,10/2/2024,91600.13,bob.davis@example.com,-9205677566,Average,TRUE
EMP1798,Heidi,Smith,25,Cloud Tech-Illinois,Pending,3/6/2024,71873.66,heidi.smith@example.com,-7722660255,Good,TRUE
EMP1799,Eva,Williams,30,HR-New York,Active,8/9/2021,69365.47,eva.williams@example.com,-2650622922,Average,TRUE
EMP1800,Heidi,Smith,25,HR-New York,Active,7/14/2021,58012.23,heidi.smith@example.com,-1067245306,Average,TRUE
EMP1801,Bob,Miller,30,Sales-California,Pending,10/14/2021,68973.65,bob.miller@example.com,-6248433796,Average,TRUE
EMP1802,Eva,Smith,,Admin-New York,Active,9/29/2021,92928.4,eva.smith@example.com,-6627051156,Poor,TRUE
EMP1803,Heidi,Smith,25,Admin-Texas,Inactive,10/15/2023,53531.92,heidi.smith@example.com,-9423873669,Poor,TRUE
EMP1804,Bob,Miller,40,Finance-New York,Pending,5/5/2023,112389.31,bob.miller@example.com,-4254969191,Excellent,FALSE
EMP1805,Heidi,Brown,,HR-California,Inactive,8/1/2024,63870.3,heidi.brown@example.com,-8455259709,Excellent,FALSE
EMP1806,Bob,Garcia,40,Sales-New York,Active,7/22/2024,106164.53,bob.garcia@example.com,-7563353573,Good,FALSE
EMP1807,Bob,Smith,40,HR-Nevada,Pending,12/25/2023,103654.54,bob.smith@example.com,-8595325938,Poor,FALSE
EMP1808,David,Miller,30,Sales-California,Inactive,3/13/2022,62834.72,david.miller@example.com,-9337970580,Good,TRUE
EMP1809,Frank,Jones,35,Finance-Florida,Active,5/13/2020,83273.41,frank.jones@example.com,-6295187793,Excellent,FALSE
EMP1810,Heidi,Williams,30,HR-California,Pending,3/22/2023,58917.58,heidi.williams@example.com,-1763425072,Good,FALSE
EMP1811,Bob,Williams,35,Sales-Nevada,Active,6/10/2024,71148.27,bob.williams@example.com,-3055978244,Excellent,TRUE
EMP1812,Grace,Smith,30,Sales-New York,Pending,11/21/2020,118172.42,grace.smith@example.com,-7598339913,Poor,TRUE
EMP1813,Frank,Brown,30,DevOps-Illinois,Inactive,5/25/2024,118614.37,frank.brown@example.com,-388436603,Average,FALSE
EMP1814,Frank,Brown,,DevOps-New York,Active,9/19/2023,96872.36,frank.brown@example.com,-4324006156,Poor,FALSE
EMP1815,Heidi,Jones,25,Sales-Illinois,Inactive,10/28/2021,88856.14,heidi.jones@example.com,-2768297513,Good,TRUE
EMP1816,Charlie,Smith,35,Finance-Texas,Pending,8/10/2020,97985.61,charlie.smith@example.com,-7439742924,Good,FALSE
EMP1817,Grace,Williams,35,Finance-Nevada,Pending,5/5/2020,56337.31,grace.williams@example.com,-105875255,Poor,TRUE
EMP1818,Alice,Brown,30,DevOps-New York,Inactive,12/24/2022,70405.23,alice.brown@example.com,-8065625903,Poor,TRUE
EMP1819,Heidi,Smith,30,Admin-Nevada,Inactive,9/5/2021,89919.35,heidi.smith@example.com,-5990802710,Excellent,TRUE
EMP1820,Eva,Davis,40,DevOps-California,Active,4/8/2023,50568.35,eva.davis@example.com,-2218231554,Good,TRUE
EMP1821,Grace,Brown,30,HR-Texas,Inactive,1/29/2023,N/A,grace.brown@example.com,-1651768085,Good,FALSE
EMP1822,Frank,Miller,25,HR-Texas,Active,6/3/2022,99155.53,frank.miller@example.com,-6281372142,Poor,TRUE
EMP1823,Frank,Davis,40,Finance-Florida,Inactive,1/21/2023,64785.13,frank.davis@example.com,-3080037002,Average,TRUE
EMP1824,Charlie,Garcia,30,Sales-Florida,Inactive,9/16/2024,79206.48,charlie.garcia@example.com,-3228556607,Good,FALSE
EMP1825,Charlie,Brown,30,Cloud Tech-Texas,Pending,2/2/2020,60079.71,charlie.brown@example.com,-4706810389,Average,TRUE
EMP1826,Grace,Williams,30,Cloud Tech-New York,Pending,7/8/2024,79109.88,grace.williams@example.com,-3397051957,Poor,FALSE
EMP1827,Grace,Johnson,,Admin-Florida,Pending,5/18/2022,88643.5,grace.johnson@example.com,-2632809447,Poor,FALSE
EMP1828,Frank,Davis,30,Admin-Florida,Pending,1/16/2020,90455.7,frank.davis@example.com,-5862394534,Excellent,FALSE
EMP1829,David,Garcia,,HR-Florida,Pending,3/26/2023,75687.9,david.garcia@example.com,-4614707985,Good,TRUE
EMP1830,Heidi,Jones,35,Cloud Tech-Illinois,Inactive,11/15/2023,55604.42,heidi.jones@example.com,-3210613393,Average,FALSE
EMP1831,Eva,Jones,40,Sales-Texas,Pending,12/27/2024,92704.94,eva.jones@example.com,-3945703942,Excellent,FALSE
EMP1832,Bob,Williams,,Sales-California,Pending,4/18/2020,113250.97,bob.williams@example.com,-8040325375,Good,TRUE
EMP1833,Alice,Brown,40,Finance-Illinois,Inactive,3/21/2023,101367.02,alice.brown@example.com,-5769277893,Excellent,FALSE
EMP1834,Eva,Smith,35,Admin-Texas,Pending,5/8/2023,102459.77,eva.smith@example.com,-3191009003,Poor,FALSE
EMP1835,Eva,Brown,25,DevOps-Florida,Pending,12/12/2020,90100.2,eva.brown@example.com,-476921052,Good,FALSE
EMP1836,Eva,Williams,,Cloud Tech-California,Inactive,6/17/2020,58877.49,eva.williams@example.com,-3651460400,Excellent,FALSE
EMP1837,Eva,Jones,35,Admin-Illinois,Inactive,7/17/2021,N/A,eva.jones@example.com,-4247310719,Excellent,FALSE
EMP1838,Bob,Brown,,Admin-Illinois,Pending,11/5/2020,96140.89,bob.brown@example.com,-1137984408,Average,TRUE
EMP1839,Charlie,Jones,35,DevOps-New York,Inactive,1/5/2021,105956.04,charlie.jones@example.com,-7123166006,Excellent,FALSE
EMP1840,Frank,Davis,25,Admin-Illinois,Active,9/11/2024,84716.38,frank.davis@example.com,-6762090143,Good,FALSE
EMP1841,Grace,Garcia,30,DevOps-Florida,Pending,7/29/2023,61709.83,grace.garcia@example.com,-7340433699,Good,TRUE
EMP1842,Frank,Smith,25,DevOps-California,Active,4/17/2020,61732.03,frank.smith@example.com,-9687304518,Average,TRUE
EMP1843,Eva,Davis,40,DevOps-Illinois,Active,2/16/2022,97845.7,eva.davis@example.com,-5778255881,Good,TRUE
EMP1844,Eva,Jones,30,Sales-Florida,Active,8/14/2021,114905.58,eva.jones@example.com,-5562965753,Poor,FALSE
EMP1845,Frank,Jones,,DevOps-Texas,Active,12/24/2022,94619.69,frank.jones@example.com,-2786561941,Good,TRUE
EMP1846,Grace,Johnson,,DevOps-California,Inactive,7/7/2021,68696.15,grace.johnson@example.com,-5577820581,Good,FALSE
EMP1847,Grace,Johnson,40,DevOps-Nevada,Active,2/12/2024,97032.29,grace.johnson@example.com,-9582923615,Excellent,FALSE
EMP1848,Frank,Davis,30,HR-Illinois,Active,10/9/2023,50593.33,frank.davis@example.com,-1880819047,Excellent,TRUE
EMP1849,Grace,Miller,25,Sales-Texas,Pending,7/2/2022,74606.15,grace.miller@example.com,-2357155867,Good,TRUE
EMP1850,Eva,Davis,30,Cloud Tech-Texas,Pending,7/7/2020,53981.73,eva.davis@example.com,-6395613722,Average,FALSE
